fips,cattle_type,event_name,event_delta_head_10pp,event_delta_endorsement_10pp
48189,fed,pm20_coverage_expansion,0,0
48195,fed,pm20_coverage_expansion,0,0
48205,fed,pm20_coverage_expansion,0,0
48211,fed,pm20_coverage_expansion,0,0
48253,fed,pm20_coverage_expansion,0,0
48277,fed,pm20_coverage_expansion,0,0
48303,fed,pm20_coverage_expansion,0,0
48325,fed,pm20_coverage_expansion,0,0
48341,fed,pm20_coverage_expansion,0,0
48357,fed,pm20_coverage_expansion,0,0
48359,fed,pm20_coverage_expansion,0,0
48369,fed,pm20_coverage_expansion,0,0
48375,fed,pm20_coverage_expansion,0,0
48381,fed,pm20_coverage_expansion,0,0
48421,fed,pm20_coverage_expansion,0,0
48463,fed,pm20_coverage_expansion,0,0
49003,fed,pm20_coverage_expansion,0,0
53021,fed,pm20_coverage_expansion,0,0
53037,fed,pm20_coverage_expansion,0,0
53071,fed,pm20_coverage_expansion,0,0
53077,fed,pm20_coverage_expansion,0,0
55019,fed,pm20_coverage_expansion,0,0
55023,fed,pm20_coverage_expansion,0,0
55025,fed,pm20_coverage_expansion,0,0
55027,fed,pm20_coverage_expansion,0,0
55043,fed,pm20_coverage_expansion,0,0
55045,fed,pm20_coverage_expansion,0,0
55049,fed,pm20_coverage_expansion,0,0
55065,fed,pm20_coverage_expansion,0,0
55087,fed,pm20_coverage_expansion,0,0
55093,fed,pm20_coverage_expansion,1.5,1.5
55105,fed,pm20_coverage_expansion,0,0
55111,fed,pm20_coverage_expansion,0,0
56015,fed,pm20_coverage_expansion,0,0
56027,fed,pm20_coverage_expansion,0,0
1001,feeder,pm20_coverage_expansion,0,0
1003,feeder,pm20_coverage_expansion,0,0
1011,feeder,pm20_coverage_expansion,0,0
1031,feeder,pm20_coverage_expansion,0,0
1039,feeder,pm20_coverage_expansion,1.5,1.5
1043,feeder,pm20_coverage_expansion,0,0
1047,feeder,pm20_coverage_expansion,0,0
1049,feeder,pm20_coverage_expansion,0,0
1055,feeder,pm20_coverage_expansion,0,0
1059,feeder,pm20_coverage_expansion,0,0
1061,feeder,pm20_coverage_expansion,0,0
1063,feeder,pm20_coverage_expansion,0,0
1065,feeder,pm20_coverage_expansion,0,0
1071,feeder,pm20_coverage_expansion,0,0
1077,feeder,pm20_coverage_expansion,0,0
1079,feeder,pm20_coverage_expansion,0,0
1083,feeder,pm20_coverage_expansion,0,0
1085,feeder,pm20_coverage_expansion,0,0
1091,feeder,pm20_coverage_expansion,0,0
1095,feeder,pm20_coverage_expansion,0,0
1099,feeder,pm20_coverage_expansion,0,0
1101,feeder,pm20_coverage_expansion,0,0
1107,feeder,pm20_coverage_expansion,0,0
1109,feeder,pm20_coverage_expansion,0,0
1131,feeder,pm20_coverage_expansion,0,0
4003,feeder,pm20_coverage_expansion,0,0
4009,feeder,pm20_coverage_expansion,0,0
4013,feeder,pm20_coverage_expansion,0,0
4017,feeder,pm20_coverage_expansion,0,0
4021,feeder,pm20_coverage_expansion,0,0
4025,feeder,pm20_coverage_expansion,0,0
5001,feeder,pm20_coverage_expansion,0,0
5007,feeder,pm20_coverage_expansion,0,0
5029,feeder,pm20_coverage_expansion,0,0
5063,feeder,pm20_coverage_expansion,0,0
5073,feeder,pm20_coverage_expansion,0,0
5081,feeder,pm20_coverage_expansion,0,0
5091,feeder,pm20_coverage_expansion,0,0
5121,feeder,pm20_coverage_expansion,0,0
5145,feeder,pm20_coverage_expansion,0,0
6011,feeder,pm20_coverage_expansion,0,0
6019,feeder,pm20_coverage_expansion,0,0
6021,feeder,pm20_coverage_expansion,0,0
6029,feeder,pm20_coverage_expansion,0,0
6031,feeder,pm20_coverage_expansion,0,0
6035,feeder,pm20_coverage_expansion,0,0
6039,feeder,pm20_coverage_expansion,0,0
6043,feeder,pm20_coverage_expansion,0,0
6047,feeder,pm20_coverage_expansion,0,0
6049,feeder,pm20_coverage_expansion,0,0
6053,feeder,pm20_coverage_expansion,0,0
6067,feeder,pm20_coverage_expansion,0,0
6079,feeder,pm20_coverage_expansion,0,0
6089,feeder,pm20_coverage_expansion,0,0
6095,feeder,pm20_coverage_expansion,0,0
6099,feeder,pm20_coverage_expansion,0,0
6103,feeder,pm20_coverage_expansion,0,0
6107,feeder,pm20_coverage_expansion,0,0
8003,feeder,pm20_coverage_expansion,0,0
8009,feeder,pm20_coverage_expansion,0,0
8011,feeder,pm20_coverage_expansion,0,0
8017,feeder,pm20_coverage_expansion,0,0
8021,feeder,pm20_coverage_expansion,0,0
8025,feeder,pm20_coverage_expansion,0,0
8029,feeder,pm20_coverage_expansion,0,0
8039,feeder,pm20_coverage_expansion,0,0
8041,feeder,pm20_coverage_expansion,0,0
8051,feeder,pm20_coverage_expansion,0,0
8061,feeder,pm20_coverage_expansion,1.5,1.5
8063,feeder,pm20_coverage_expansion,1.5,1.5
8067,feeder,pm20_coverage_expansion,0,0
8069,feeder,pm20_coverage_expansion,0,0
8071,feeder,pm20_coverage_expansion,0,0
8073,feeder,pm20_coverage_expansion,0,0
8075,feeder,pm20_coverage_expansion,0,0
8077,feeder,pm20_coverage_expansion,0,0
8081,feeder,pm20_coverage_expansion,0,0
8085,feeder,pm20_coverage_expansion,0,0
8087,feeder,pm20_coverage_expansion,0,0
8089,feeder,pm20_coverage_expansion,0,0
8095,feeder,pm20_coverage_expansion,0,0
8099,feeder,pm20_coverage_expansion,0,0
8101,feeder,pm20_coverage_expansion,0,0
8103,feeder,pm20_coverage_expansion,0,0
8105,feeder,pm20_coverage_expansion,0,0
8107,feeder,pm20_coverage_expansion,0,0
8109,feeder,pm20_coverage_expansion,0,0
8115,feeder,pm20_coverage_expansion,0,0
8121,feeder,pm20_coverage_expansion,0,0
8123,feeder,pm20_coverage_expansion,1.5,1.5
8125,feeder,pm20_coverage_expansion,1.5,1.5
12001,feeder,pm20_coverage_expansion,0,0
12049,feeder,pm20_coverage_expansion,0,0
12055,feeder,pm20_coverage_expansion,0,0
12063,feeder,pm20_coverage_expansion,0,0
12065,feeder,pm20_coverage_expansion,0,0
12075,feeder,pm20_coverage_expansion,0,0
12081,feeder,pm20_coverage_expansion,0,0
12093,feeder,pm20_coverage_expansion,0,0
12105,feeder,pm20_coverage_expansion,0,0
12119,feeder,pm20_coverage_expansion,0,0
13027,feeder,pm20_coverage_expansion,0,0
13031,feeder,pm20_coverage_expansion,0,0
13033,feeder,pm20_coverage_expansion,0,0
13071,feeder,pm20_coverage_expansion,0,0
13243,feeder,pm20_coverage_expansion,0,0
13295,feeder,pm20_coverage_expansion,0,0
13303,feeder,pm20_coverage_expansion,0,0
16001,feeder,pm20_coverage_expansion,0,0
16005,feeder,pm20_coverage_expansion,0,0
16007,feeder,pm20_coverage_expansion,0,0
16011,feeder,pm20_coverage_expansion,0,0
16019,feeder,pm20_coverage_expansion,0,0
16023,feeder,pm20_coverage_expansion,0,0
16027,feeder,pm20_coverage_expansion,0,0
16029,feeder,pm20_coverage_expansion,0,0
16031,feeder,pm20_coverage_expansion,0,0
16037,feeder,pm20_coverage_expansion,0,0
16039,feeder,pm20_coverage_expansion,0,0
16041,feeder,pm20_coverage_expansion,0,0
16049,feeder,pm20_coverage_expansion,0,0
16051,feeder,pm20_coverage_expansion,0,0
16053,feeder,pm20_coverage_expansion,0,0
16059,feeder,pm20_coverage_expansion,0,0
16061,feeder,pm20_coverage_expansion,0,0
16067,feeder,pm20_coverage_expansion,0,0
16069,feeder,pm20_coverage_expansion,0,0
16073,feeder,pm20_coverage_expansion,0,0
16075,feeder,pm20_coverage_expansion,0,0
16077,feeder,pm20_coverage_expansion,0,0
16083,feeder,pm20_coverage_expansion,1.5,1.5
16085,feeder,pm20_coverage_expansion,0,0
16087,feeder,pm20_coverage_expansion,0,0
17001,feeder,pm20_coverage_expansion,0,0
17007,feeder,pm20_coverage_expansion,0,0
17041,feeder,pm20_coverage_expansion,0,0
17057,feeder,pm20_coverage_expansion,0,0
17067,feeder,pm20_coverage_expansion,0,0
17071,feeder,pm20_coverage_expansion,0,0
17073,feeder,pm20_coverage_expansion,0,0
17081,feeder,pm20_coverage_expansion,0,0
17085,feeder,pm20_coverage_expansion,0,0
17109,feeder,pm20_coverage_expansion,0,0
17131,feeder,pm20_coverage_expansion,0,0
17141,feeder,pm20_coverage_expansion,0,0
17149,feeder,pm20_coverage_expansion,0,0
17161,feeder,pm20_coverage_expansion,0,0
17173,feeder,pm20_coverage_expansion,0,0
17187,feeder,pm20_coverage_expansion,0,0
17191,feeder,pm20_coverage_expansion,0,0
18017,feeder,pm20_coverage_expansion,0,0
18137,feeder,pm20_coverage_expansion,0,0
18167,feeder,pm20_coverage_expansion,0,0
18175,feeder,pm20_coverage_expansion,0,0
19001,feeder,pm20_coverage_expansion,0,0
19003,feeder,pm20_coverage_expansion,0,0
19005,feeder,pm20_coverage_expansion,0,0
19007,feeder,pm20_coverage_expansion,0,0
19009,feeder,pm20_coverage_expansion,0,0
19011,feeder,pm20_coverage_expansion,0,0
19013,feeder,pm20_coverage_expansion,0,0
19015,feeder,pm20_coverage_expansion,0,0
19019,feeder,pm20_coverage_expansion,0,0
19021,feeder,pm20_coverage_expansion,0,0
19025,feeder,pm20_coverage_expansion,0,0
19027,feeder,pm20_coverage_expansion,0,0
19029,feeder,pm20_coverage_expansion,0,0
19031,feeder,pm20_coverage_expansion,0,0
19033,feeder,pm20_coverage_expansion,0,0
19035,feeder,pm20_coverage_expansion,0,0
19037,feeder,pm20_coverage_expansion,0,0
19039,feeder,pm20_coverage_expansion,0,0
19041,feeder,pm20_coverage_expansion,0,0
19043,feeder,pm20_coverage_expansion,0,0
19045,feeder,pm20_coverage_expansion,0,0
19047,feeder,pm20_coverage_expansion,0,0
19049,feeder,pm20_coverage_expansion,0,0
19051,feeder,pm20_coverage_expansion,0,0
19053,feeder,pm20_coverage_expansion,1.5531914893617,1.55
19055,feeder,pm20_coverage_expansion,0,0
19057,feeder,pm20_coverage_expansion,0,0
19061,feeder,pm20_coverage_expansion,0,0
19063,feeder,pm20_coverage_expansion,0,0
19065,feeder,pm20_coverage_expansion,0,0
19071,feeder,pm20_coverage_expansion,0,0
19073,feeder,pm20_coverage_expansion,0,0
19075,feeder,pm20_coverage_expansion,0,0
19077,feeder,pm20_coverage_expansion,0,0
19079,feeder,pm20_coverage_expansion,0,0
19083,feeder,pm20_coverage_expansion,0,0
19085,feeder,pm20_coverage_expansion,0,0
19087,feeder,pm20_coverage_expansion,0,0
19089,feeder,pm20_coverage_expansion,0,0
19093,feeder,pm20_coverage_expansion,0,0
19095,feeder,pm20_coverage_expansion,0,0
19097,feeder,pm20_coverage_expansion,0,0
19099,feeder,pm20_coverage_expansion,0,0
19101,feeder,pm20_coverage_expansion,0,0
19103,feeder,pm20_coverage_expansion,0,0
19105,feeder,pm20_coverage_expansion,0,0
19107,feeder,pm20_coverage_expansion,0,0
19109,feeder,pm20_coverage_expansion,0,0
19111,feeder,pm20_coverage_expansion,0,0
19113,feeder,pm20_coverage_expansion,0,0
19115,feeder,pm20_coverage_expansion,0,0
19117,feeder,pm20_coverage_expansion,0,0
19119,feeder,pm20_coverage_expansion,0,0
19121,feeder,pm20_coverage_expansion,0,0
19123,feeder,pm20_coverage_expansion,0,0
19125,feeder,pm20_coverage_expansion,0,0
19127,feeder,pm20_coverage_expansion,0,0
19129,feeder,pm20_coverage_expansion,0,0
19131,feeder,pm20_coverage_expansion,0,0
19133,feeder,pm20_coverage_expansion,0,0
19135,feeder,pm20_coverage_expansion,0,0
19137,feeder,pm20_coverage_expansion,0,0
19141,feeder,pm20_coverage_expansion,1.5,1.5
19143,feeder,pm20_coverage_expansion,0,0
19145,feeder,pm20_coverage_expansion,0,0
19147,feeder,pm20_coverage_expansion,0,0
19149,feeder,pm20_coverage_expansion,0,0
19153,feeder,pm20_coverage_expansion,0,0
19155,feeder,pm20_coverage_expansion,0,0
19157,feeder,pm20_coverage_expansion,0,0
19159,feeder,pm20_coverage_expansion,0,0
19161,feeder,pm20_coverage_expansion,0,0
19165,feeder,pm20_coverage_expansion,0,0
19167,feeder,pm20_coverage_expansion,0,0
19169,feeder,pm20_coverage_expansion,0,0
19171,feeder,pm20_coverage_expansion,0,0
19173,feeder,pm20_coverage_expansion,0,0
19175,feeder,pm20_coverage_expansion,0,0
19177,feeder,pm20_coverage_expansion,0,0
19179,feeder,pm20_coverage_expansion,0,0
19181,feeder,pm20_coverage_expansion,0,0
19183,feeder,pm20_coverage_expansion,0,0
19185,feeder,pm20_coverage_expansion,0,0
19187,feeder,pm20_coverage_expansion,0,0
19191,feeder,pm20_coverage_expansion,1.5,1.5
19193,feeder,pm20_coverage_expansion,0,0
20001,feeder,pm20_coverage_expansion,0,0
20003,feeder,pm20_coverage_expansion,0,0
20005,feeder,pm20_coverage_expansion,0,0
20007,feeder,pm20_coverage_expansion,1.5,1.5
20009,feeder,pm20_coverage_expansion,0,0
20011,feeder,pm20_coverage_expansion,0,0
20013,feeder,pm20_coverage_expansion,0,0
20015,feeder,pm20_coverage_expansion,0,0
20017,feeder,pm20_coverage_expansion,0,0
20019,feeder,pm20_coverage_expansion,0,0
20021,feeder,pm20_coverage_expansion,0,0
20023,feeder,pm20_coverage_expansion,0,0
20025,feeder,pm20_coverage_expansion,0,0
20027,feeder,pm20_coverage_expansion,1.5,1.5
20029,feeder,pm20_coverage_expansion,1.5,1.5
20031,feeder,pm20_coverage_expansion,0,0
20033,feeder,pm20_coverage_expansion,0,0
20035,feeder,pm20_coverage_expansion,0,0
20037,feeder,pm20_coverage_expansion,0,0
20039,feeder,pm20_coverage_expansion,0,0
20041,feeder,pm20_coverage_expansion,1.5,1.5
20045,feeder,pm20_coverage_expansion,0,0
20047,feeder,pm20_coverage_expansion,0,0
20049,feeder,pm20_coverage_expansion,0,0
20051,feeder,pm20_coverage_expansion,1.5,1.5
20053,feeder,pm20_coverage_expansion,0,0
20055,feeder,pm20_coverage_expansion,0,0
20057,feeder,pm20_coverage_expansion,1.5,1.5
20059,feeder,pm20_coverage_expansion,0,0
20061,feeder,pm20_coverage_expansion,1.5,1.5
20063,feeder,pm20_coverage_expansion,1.5,1.5
20065,feeder,pm20_coverage_expansion,0,0
20067,feeder,pm20_coverage_expansion,0,0
20069,feeder,pm20_coverage_expansion,1.5,1.5
20071,feeder,pm20_coverage_expansion,0,0
20073,feeder,pm20_coverage_expansion,0,0
20075,feeder,pm20_coverage_expansion,0,0
20077,feeder,pm20_coverage_expansion,1.5,1.5
20079,feeder,pm20_coverage_expansion,1.5,1.5
20081,feeder,pm20_coverage_expansion,0,0
20083,feeder,pm20_coverage_expansion,1.5,1.5
20085,feeder,pm20_coverage_expansion,0,0
20087,feeder,pm20_coverage_expansion,0,0
20089,feeder,pm20_coverage_expansion,0,0
20091,feeder,pm20_coverage_expansion,0,0
20093,feeder,pm20_coverage_expansion,0,0
20095,feeder,pm20_coverage_expansion,0,0
20097,feeder,pm20_coverage_expansion,0,0
20099,feeder,pm20_coverage_expansion,0,0
20101,feeder,pm20_coverage_expansion,0,0
20105,feeder,pm20_coverage_expansion,1.5,1.5
20107,feeder,pm20_coverage_expansion,0,0
20109,feeder,pm20_coverage_expansion,0,0
20111,feeder,pm20_coverage_expansion,0,0
20113,feeder,pm20_coverage_expansion,1.5,1.5
20115,feeder,pm20_coverage_expansion,1.5,1.5
20117,feeder,pm20_coverage_expansion,1.5,1.5
20119,feeder,pm20_coverage_expansion,1.5,1.5
20121,feeder,pm20_coverage_expansion,0,0
20123,feeder,pm20_coverage_expansion,1.5,1.5
20125,feeder,pm20_coverage_expansion,0,0
20127,feeder,pm20_coverage_expansion,1.5,1.5
20129,feeder,pm20_coverage_expansion,0,0
20131,feeder,pm20_coverage_expansion,1.5,1.5
20133,feeder,pm20_coverage_expansion,0,0
20135,feeder,pm20_coverage_expansion,0,0
20137,feeder,pm20_coverage_expansion,0,0
20139,feeder,pm20_coverage_expansion,0,0
20141,feeder,pm20_coverage_expansion,1.5,1.5
20143,feeder,pm20_coverage_expansion,0,0
20145,feeder,pm20_coverage_expansion,0,0
20147,feeder,pm20_coverage_expansion,1.5,1.5
20149,feeder,pm20_coverage_expansion,0,0
20151,feeder,pm20_coverage_expansion,0,0
20153,feeder,pm20_coverage_expansion,0,0
20155,feeder,pm20_coverage_expansion,0,0
20157,feeder,pm20_coverage_expansion,0,0
20159,feeder,pm20_coverage_expansion,0,0
20161,feeder,pm20_coverage_expansion,0,0
20163,feeder,pm20_coverage_expansion,1.5,1.5
20165,feeder,pm20_coverage_expansion,0,0
20167,feeder,pm20_coverage_expansion,0,0
20169,feeder,pm20_coverage_expansion,1.5,1.5
20171,feeder,pm20_coverage_expansion,0,0
20173,feeder,pm20_coverage_expansion,1.5,1.5
20175,feeder,pm20_coverage_expansion,0,0
20177,feeder,pm20_coverage_expansion,0,0
20179,feeder,pm20_coverage_expansion,0,0
20181,feeder,pm20_coverage_expansion,0,0
20183,feeder,pm20_coverage_expansion,1.5,1.5
20185,feeder,pm20_coverage_expansion,0,0
20187,feeder,pm20_coverage_expansion,0,0
20189,feeder,pm20_coverage_expansion,0,0
20191,feeder,pm20_coverage_expansion,1.5,1.5
20193,feeder,pm20_coverage_expansion,0,0
20195,feeder,pm20_coverage_expansion,0,0
20197,feeder,pm20_coverage_expansion,0,0
20199,feeder,pm20_coverage_expansion,0,0
20201,feeder,pm20_coverage_expansion,1.5,1.5
20203,feeder,pm20_coverage_expansion,0,0
20205,feeder,pm20_coverage_expansion,0,0
20207,feeder,pm20_coverage_expansion,0,0
21001,feeder,pm20_coverage_expansion,0,0
21003,feeder,pm20_coverage_expansion,0,0
21009,feeder,pm20_coverage_expansion,1.5,1.5
21011,feeder,pm20_coverage_expansion,0,0
21017,feeder,pm20_coverage_expansion,0,0
21021,feeder,pm20_coverage_expansion,0,0
21027,feeder,pm20_coverage_expansion,0,0
21033,feeder,pm20_coverage_expansion,0,0
21035,feeder,pm20_coverage_expansion,0,0
21045,feeder,pm20_coverage_expansion,0,0
21047,feeder,pm20_coverage_expansion,0,0
21049,feeder,pm20_coverage_expansion,0,0
21057,feeder,pm20_coverage_expansion,0,0
21067,feeder,pm20_coverage_expansion,0,0
21069,feeder,pm20_coverage_expansion,0,0
21073,feeder,pm20_coverage_expansion,0,0
21079,feeder,pm20_coverage_expansion,0,0
21085,feeder,pm20_coverage_expansion,0,0
21087,feeder,pm20_coverage_expansion,0,0
21093,feeder,pm20_coverage_expansion,0,0
21097,feeder,pm20_coverage_expansion,0,0
21103,feeder,pm20_coverage_expansion,0,0
21123,feeder,pm20_coverage_expansion,0,0
21137,feeder,pm20_coverage_expansion,0,0
21141,feeder,pm20_coverage_expansion,0,0
21149,feeder,pm20_coverage_expansion,0,0
21151,feeder,pm20_coverage_expansion,0,0
21155,feeder,pm20_coverage_expansion,0,0
21161,feeder,pm20_coverage_expansion,0,0
21163,feeder,pm20_coverage_expansion,0,0
21167,feeder,pm20_coverage_expansion,0,0
21169,feeder,pm20_coverage_expansion,0,0
21171,feeder,pm20_coverage_expansion,0,0
21173,feeder,pm20_coverage_expansion,0,0
21179,feeder,pm20_coverage_expansion,0,0
21181,feeder,pm20_coverage_expansion,0,0
21183,feeder,pm20_coverage_expansion,0,0
21199,feeder,pm20_coverage_expansion,0,0
21207,feeder,pm20_coverage_expansion,0,0
21209,feeder,pm20_coverage_expansion,0,0
21211,feeder,pm20_coverage_expansion,0,0
21217,feeder,pm20_coverage_expansion,0,0
21219,feeder,pm20_coverage_expansion,0,0
21221,feeder,pm20_coverage_expansion,0,0
21229,feeder,pm20_coverage_expansion,0,0
21231,feeder,pm20_coverage_expansion,0,0
21239,feeder,pm20_coverage_expansion,0,0
22069,feeder,pm20_coverage_expansion,0,0
24035,feeder,pm20_coverage_expansion,0,0
26057,feeder,pm20_coverage_expansion,0,0
27005,feeder,pm20_coverage_expansion,0,0
27007,feeder,pm20_coverage_expansion,0,0
27009,feeder,pm20_coverage_expansion,0,0
27015,feeder,pm20_coverage_expansion,0,0
27021,feeder,pm20_coverage_expansion,0,0
27027,feeder,pm20_coverage_expansion,0,0
27029,feeder,pm20_coverage_expansion,0,0
27035,feeder,pm20_coverage_expansion,0,0
27041,feeder,pm20_coverage_expansion,0,0
27045,feeder,pm20_coverage_expansion,0,0
27047,feeder,pm20_coverage_expansion,0,0
27055,feeder,pm20_coverage_expansion,0,0
27057,feeder,pm20_coverage_expansion,0,0
27069,feeder,pm20_coverage_expansion,0,0
27073,feeder,pm20_coverage_expansion,0,0
27081,feeder,pm20_coverage_expansion,0,0
27083,feeder,pm20_coverage_expansion,0,0
27087,feeder,pm20_coverage_expansion,0,0
27089,feeder,pm20_coverage_expansion,0,0
27091,feeder,pm20_coverage_expansion,0,0
27097,feeder,pm20_coverage_expansion,1.5,1.5
27101,feeder,pm20_coverage_expansion,0,0
27105,feeder,pm20_coverage_expansion,0,0
27107,feeder,pm20_coverage_expansion,0,0
27109,feeder,pm20_coverage_expansion,0,0
27111,feeder,pm20_coverage_expansion,0,0
27113,feeder,pm20_coverage_expansion,0,0
27117,feeder,pm20_coverage_expansion,0,0
27119,feeder,pm20_coverage_expansion,1.5,1.5
27121,feeder,pm20_coverage_expansion,0,0
27127,feeder,pm20_coverage_expansion,0,0
27133,feeder,pm20_coverage_expansion,0,0
27135,feeder,pm20_coverage_expansion,0,0
27145,feeder,pm20_coverage_expansion,0,0
27149,feeder,pm20_coverage_expansion,0,0
27153,feeder,pm20_coverage_expansion,0,0
27155,feeder,pm20_coverage_expansion,0,0
27157,feeder,pm20_coverage_expansion,0,0
27159,feeder,pm20_coverage_expansion,0,0
27165,feeder,pm20_coverage_expansion,0,0
27169,feeder,pm20_coverage_expansion,0,0
27171,feeder,pm20_coverage_expansion,0,0
27173,feeder,pm20_coverage_expansion,0,0
28017,feeder,pm20_coverage_expansion,0,0
28025,feeder,pm20_coverage_expansion,0,0
28031,feeder,pm20_coverage_expansion,0,0
28103,feeder,pm20_coverage_expansion,0,0
28107,feeder,pm20_coverage_expansion,0,0
28155,feeder,pm20_coverage_expansion,0,0
29001,feeder,pm20_coverage_expansion,0,0
29003,feeder,pm20_coverage_expansion,0,0
29005,feeder,pm20_coverage_expansion,0,0
29007,feeder,pm20_coverage_expansion,0,0
29009,feeder,pm20_coverage_expansion,1.5,1.5
29011,feeder,pm20_coverage_expansion,0,0
29013,feeder,pm20_coverage_expansion,0,0
29015,feeder,pm20_coverage_expansion,1.5,1.5
29017,feeder,pm20_coverage_expansion,0,0
29019,feeder,pm20_coverage_expansion,0,0
29021,feeder,pm20_coverage_expansion,0,0
29025,feeder,pm20_coverage_expansion,0,0
29027,feeder,pm20_coverage_expansion,1.5,1.5
29031,feeder,pm20_coverage_expansion,0,0
29033,feeder,pm20_coverage_expansion,0,0
29037,feeder,pm20_coverage_expansion,0,0
29039,feeder,pm20_coverage_expansion,1.5,1.5
29041,feeder,pm20_coverage_expansion,0,0
29043,feeder,pm20_coverage_expansion,0,0
29045,feeder,pm20_coverage_expansion,0,0
29047,feeder,pm20_coverage_expansion,0,0
29049,feeder,pm20_coverage_expansion,0,0
29051,feeder,pm20_coverage_expansion,0,0
29053,feeder,pm20_coverage_expansion,1.5,1.5
29057,feeder,pm20_coverage_expansion,0,0
29059,feeder,pm20_coverage_expansion,0,0
29061,feeder,pm20_coverage_expansion,0,0
29063,feeder,pm20_coverage_expansion,1.5,1.5
29071,feeder,pm20_coverage_expansion,0,0
29073,feeder,pm20_coverage_expansion,0,0
29075,feeder,pm20_coverage_expansion,1.5,1.5
29077,feeder,pm20_coverage_expansion,0,0
29079,feeder,pm20_coverage_expansion,0,0
29081,feeder,pm20_coverage_expansion,1.5,1.5
29083,feeder,pm20_coverage_expansion,0,0
29085,feeder,pm20_coverage_expansion,0,0
29089,feeder,pm20_coverage_expansion,0,0
29091,feeder,pm20_coverage_expansion,0,0
29097,feeder,pm20_coverage_expansion,0,0
29101,feeder,pm20_coverage_expansion,0,0
29103,feeder,pm20_coverage_expansion,0,0
29105,feeder,pm20_coverage_expansion,0,0
29107,feeder,pm20_coverage_expansion,1.5,1.5
29109,feeder,pm20_coverage_expansion,0,0
29111,feeder,pm20_coverage_expansion,0,0
29115,feeder,pm20_coverage_expansion,0,0
29117,feeder,pm20_coverage_expansion,0,0
29119,feeder,pm20_coverage_expansion,0,0
29121,feeder,pm20_coverage_expansion,0,0
29125,feeder,pm20_coverage_expansion,0,0
29127,feeder,pm20_coverage_expansion,0,0
29129,feeder,pm20_coverage_expansion,0,0
29135,feeder,pm20_coverage_expansion,1.5,1.5
29137,feeder,pm20_coverage_expansion,0,0
29141,feeder,pm20_coverage_expansion,1.5,1.5
29145,feeder,pm20_coverage_expansion,0,0
29147,feeder,pm20_coverage_expansion,0,0
29151,feeder,pm20_coverage_expansion,0,0
29157,feeder,pm20_coverage_expansion,0,0
29159,feeder,pm20_coverage_expansion,0,0
29163,feeder,pm20_coverage_expansion,0,0
29167,feeder,pm20_coverage_expansion,0,0
29171,feeder,pm20_coverage_expansion,1.5,1.5
29173,feeder,pm20_coverage_expansion,0,0
29175,feeder,pm20_coverage_expansion,0,0
29177,feeder,pm20_coverage_expansion,0,0
29185,feeder,pm20_coverage_expansion,0,0
29186,feeder,pm20_coverage_expansion,0,0
29195,feeder,pm20_coverage_expansion,0,0
29197,feeder,pm20_coverage_expansion,0,0
29199,feeder,pm20_coverage_expansion,0,0
29201,feeder,pm20_coverage_expansion,0,0
29205,feeder,pm20_coverage_expansion,0,0
29207,feeder,pm20_coverage_expansion,0,0
29211,feeder,pm20_coverage_expansion,0,0
29215,feeder,pm20_coverage_expansion,0,0
29217,feeder,pm20_coverage_expansion,0,0
29223,feeder,pm20_coverage_expansion,0,0
29225,feeder,pm20_coverage_expansion,0,0
29227,feeder,pm20_coverage_expansion,0,0
29229,feeder,pm20_coverage_expansion,0,0
30001,feeder,pm20_coverage_expansion,0,0
30003,feeder,pm20_coverage_expansion,0,0
30005,feeder,pm20_coverage_expansion,0,0
30007,feeder,pm20_coverage_expansion,0,0
30009,feeder,pm20_coverage_expansion,0,0
30011,feeder,pm20_coverage_expansion,0,0
30013,feeder,pm20_coverage_expansion,0,0
30015,feeder,pm20_coverage_expansion,0,0
30017,feeder,pm20_coverage_expansion,0,0
30021,feeder,pm20_coverage_expansion,0,0
30025,feeder,pm20_coverage_expansion,0,0
30027,feeder,pm20_coverage_expansion,0,0
30031,feeder,pm20_coverage_expansion,0,0
30033,feeder,pm20_coverage_expansion,0,0
30035,feeder,pm20_coverage_expansion,0,0
30037,feeder,pm20_coverage_expansion,0,0
30041,feeder,pm20_coverage_expansion,0,0
30045,feeder,pm20_coverage_expansion,0,0
30047,feeder,pm20_coverage_expansion,0,0
30049,feeder,pm20_coverage_expansion,0,0
30051,feeder,pm20_coverage_expansion,0,0
30055,feeder,pm20_coverage_expansion,0,0
30057,feeder,pm20_coverage_expansion,0,0
30065,feeder,pm20_coverage_expansion,0,0
30069,feeder,pm20_coverage_expansion,0,0
30071,feeder,pm20_coverage_expansion,1.5,1.5
30073,feeder,pm20_coverage_expansion,0,0
30075,feeder,pm20_coverage_expansion,0,0
30079,feeder,pm20_coverage_expansion,0,0
30083,feeder,pm20_coverage_expansion,0,0
30085,feeder,pm20_coverage_expansion,0,0
30087,feeder,pm20_coverage_expansion,0,0
30091,feeder,pm20_coverage_expansion,0,0
30095,feeder,pm20_coverage_expansion,0,0
30097,feeder,pm20_coverage_expansion,0,0
30099,feeder,pm20_coverage_expansion,0,0
30101,feeder,pm20_coverage_expansion,0,0
30105,feeder,pm20_coverage_expansion,0,0
30107,feeder,pm20_coverage_expansion,0,0
30109,feeder,pm20_coverage_expansion,0,0
30111,feeder,pm20_coverage_expansion,0,0
