cattle_type,month,coverage_bin,coverage_label,bin_order,insured_head,endorsements,head_share,endorsement_share
feeder,2008-04-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2008-04-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2008-04-01,b85_89,85--89.99%,3,345,8,0.0454007106198184,0.125
feeder,2008-04-01,b90_94,90--94.99%,4,1278,11,0.168180023687327,0.171875
feeder,2008-04-01,b95_100,95--100%,5,5976,45,0.786419265692854,0.703125
feeder,2008-05-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2008-05-01,b80_84,80--84.99%,2,40,1,0.00627746390458255,0.0140845070422535
feeder,2008-05-01,b85_89,85--89.99%,3,227,6,0.035624607658506,0.0845070422535211
feeder,2008-05-01,b90_94,90--94.99%,4,1077,14,0.169020715630885,0.197183098591549
feeder,2008-05-01,b95_100,95--100%,5,5028,50,0.789077212806026,0.704225352112676
feeder,2018-06-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2018-06-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2018-06-01,b85_89,85--89.99%,3,221,4,0.0536407766990291,0.0597014925373134
feeder,2018-06-01,b90_94,90--94.99%,4,80,2,0.0194174757281553,0.0298507462686567
feeder,2018-06-01,b95_100,95--100%,5,3819,61,0.926941747572816,0.91044776119403
feeder,2005-12-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2005-12-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2005-12-01,b85_89,85--89.99%,3,598,5,0.0660700475085626,0.0510204081632653
feeder,2005-12-01,b90_94,90--94.99%,4,8453,93,0.933929952491437,0.948979591836735
feeder,2005-12-01,b95_100,95--100%,5,0,0,0,0
feeder,2006-10-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2006-10-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2006-10-01,b85_89,85--89.99%,3,1181,3,0.311527301503561,0.0789473684210526
feeder,2006-10-01,b90_94,90--94.99%,4,2610,35,0.688472698496439,0.921052631578947
feeder,2006-10-01,b95_100,95--100%,5,0,0,0,0
feeder,2013-02-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2013-02-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2013-02-01,b85_89,85--89.99%,3,0,0,0,0
feeder,2013-02-01,b90_94,90--94.99%,4,1606,8,0.285663464959089,0.181818181818182
feeder,2013-02-01,b95_100,95--100%,5,4016,36,0.714336535040911,0.818181818181818
feeder,2006-07-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2006-07-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2006-07-01,b85_89,85--89.99%,3,57,3,0.0180780209324453,0.0638297872340426
feeder,2006-07-01,b90_94,90--94.99%,4,3096,44,0.981921979067555,0.936170212765957
feeder,2006-07-01,b95_100,95--100%,5,0,0,0,0
feeder,2006-11-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2006-11-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2006-11-01,b85_89,85--89.99%,3,743,4,0.188291941206285,0.111111111111111
feeder,2006-11-01,b90_94,90--94.99%,4,3203,32,0.811708058793715,0.888888888888889
feeder,2006-11-01,b95_100,95--100%,5,0,0,0,0
feeder,2007-01-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2007-01-01,b80_84,80--84.99%,2,114,1,0.0246646473388144,0.0294117647058824
feeder,2007-01-01,b85_89,85--89.99%,3,34,1,0.00735612289052358,0.0294117647058824
feeder,2007-01-01,b90_94,90--94.99%,4,4474,32,0.967979229770662,0.941176470588235
feeder,2007-01-01,b95_100,95--100%,5,0,0,0,0
feeder,2007-03-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2007-03-01,b80_84,80--84.99%,2,140,3,0.0355149670218163,0.0769230769230769
feeder,2007-03-01,b85_89,85--89.99%,3,1228,8,0.311516996448503,0.205128205128205
feeder,2007-03-01,b90_94,90--94.99%,4,2574,28,0.65296803652968,0.717948717948718
feeder,2007-03-01,b95_100,95--100%,5,0,0,0,0
feeder,2007-04-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2007-04-01,b80_84,80--84.99%,2,1267,3,0.231457800511509,0.0508474576271187
feeder,2007-04-01,b85_89,85--89.99%,3,910,12,0.166240409207161,0.203389830508475
feeder,2007-04-01,b90_94,90--94.99%,4,3297,44,0.60230179028133,0.745762711864407
feeder,2007-04-01,b95_100,95--100%,5,0,0,0,0
feeder,2008-02-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2008-02-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2008-02-01,b85_89,85--89.99%,3,2070,6,0.458980044345898,0.157894736842105
feeder,2008-02-01,b90_94,90--94.99%,4,849,10,0.188248337028825,0.263157894736842
feeder,2008-02-01,b95_100,95--100%,5,1591,22,0.352771618625277,0.578947368421053
feeder,2012-03-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2012-03-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2012-03-01,b85_89,85--89.99%,3,716,11,0.088866823879856,0.102803738317757
feeder,2012-03-01,b90_94,90--94.99%,4,2506,27,0.311033883579496,0.252336448598131
feeder,2012-03-01,b95_100,95--100%,5,4835,69,0.600099292540648,0.644859813084112
feeder,2013-05-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2013-05-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2013-05-01,b85_89,85--89.99%,3,0,0,0,0
feeder,2013-05-01,b90_94,90--94.99%,4,365,5,0.0933503836317136,0.104166666666667
feeder,2013-05-01,b95_100,95--100%,5,3545,43,0.906649616368286,0.895833333333333
feeder,2019-03-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2019-03-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2019-03-01,b85_89,85--89.99%,3,427,2,0.0412201949995173,0.0338983050847458
feeder,2019-03-01,b90_94,90--94.99%,4,650,2,0.0627473694372044,0.0338983050847458
feeder,2019-03-01,b95_100,95--100%,5,9282,55,0.896032435563278,0.932203389830508
feeder,2011-01-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2011-01-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2011-01-01,b85_89,85--89.99%,3,1824,12,0.128188909972591,0.0930232558139535
feeder,2011-01-01,b90_94,90--94.99%,4,2713,22,0.190666947782697,0.170542635658915
feeder,2011-01-01,b95_100,95--100%,5,9692,95,0.681144142244712,0.736434108527132
feeder,2011-02-01,b70_79,70--79.99%,1,275,3,0.0226841540872721,0.0227272727272727
feeder,2011-02-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2011-02-01,b85_89,85--89.99%,3,723,8,0.0596387032912645,0.0606060606060606
feeder,2011-02-01,b90_94,90--94.99%,4,2994,24,0.24696857213561,0.181818181818182
feeder,2011-02-01,b95_100,95--100%,5,8131,97,0.670708570485853,0.734848484848485
feeder,2007-09-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2007-09-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2007-09-01,b85_89,85--89.99%,3,700,5,0.137686860739575,0.0602409638554217
feeder,2007-09-01,b90_94,90--94.99%,4,1972,28,0.387883556254917,0.337349397590361
feeder,2007-09-01,b95_100,95--100%,5,2412,50,0.474429583005508,0.602409638554217
feeder,2007-10-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2007-10-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2007-10-01,b85_89,85--89.99%,3,215,3,0.0364715860899067,0.0638297872340426
feeder,2007-10-01,b90_94,90--94.99%,4,445,7,0.0754877014418999,0.148936170212766
feeder,2007-10-01,b95_100,95--100%,5,5235,37,0.888040712468193,0.787234042553192
feeder,2007-12-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2007-12-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2007-12-01,b85_89,85--89.99%,3,0,0,0,0
feeder,2007-12-01,b90_94,90--94.99%,4,1969,17,0.513428943937419,0.395348837209302
feeder,2007-12-01,b95_100,95--100%,5,1866,26,0.486571056062582,0.604651162790698
feeder,2008-10-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2008-10-01,b80_84,80--84.99%,2,160,2,0.033698399326032,0.0416666666666667
feeder,2008-10-01,b85_89,85--89.99%,3,300,1,0.06318449873631,0.0208333333333333
feeder,2008-10-01,b90_94,90--94.99%,4,685,7,0.144271272114575,0.145833333333333
feeder,2008-10-01,b95_100,95--100%,5,3603,38,0.758845829823083,0.791666666666667
feeder,2010-10-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2010-10-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2010-10-01,b85_89,85--89.99%,3,425,2,0.154883381924198,0.0476190476190476
feeder,2010-10-01,b90_94,90--94.99%,4,95,2,0.0346209912536443,0.0476190476190476
feeder,2010-10-01,b95_100,95--100%,5,2224,38,0.810495626822157,0.904761904761905
feeder,2005-10-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2005-10-01,b80_84,80--84.99%,2,61,1,0.0056617783552998,0.00694444444444444
feeder,2005-10-01,b85_89,85--89.99%,3,369,3,0.0342491182476332,0.0208333333333333
feeder,2005-10-01,b90_94,90--94.99%,4,10184,138,0.945238537219231,0.958333333333333
feeder,2005-10-01,b95_100,95--100%,5,160,2,0.0148505661778355,0.0138888888888889
feeder,2011-09-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2011-09-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2011-09-01,b85_89,85--89.99%,3,855,9,0.157313707451702,0.0989010989010989
feeder,2011-09-01,b90_94,90--94.99%,4,1117,17,0.205519779208832,0.186813186813187
feeder,2011-09-01,b95_100,95--100%,5,3463,65,0.637166513339466,0.714285714285714
feeder,2019-11-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2019-11-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2019-11-01,b85_89,85--89.99%,3,424,4,0.0771891498270526,0.0701754385964912
feeder,2019-11-01,b90_94,90--94.99%,4,1916,12,0.348807573275077,0.210526315789474
feeder,2019-11-01,b95_100,95--100%,5,3153,41,0.57400327689787,0.719298245614035
feeder,2008-07-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2008-07-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2008-07-01,b85_89,85--89.99%,3,125,1,0.0177279818465466,0.0123456790123457
feeder,2008-07-01,b90_94,90--94.99%,4,831,13,0.117855623315842,0.160493827160494
feeder,2008-07-01,b95_100,95--100%,5,6095,67,0.864416394837612,0.82716049382716
feeder,2011-05-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2011-05-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2011-05-01,b85_89,85--89.99%,3,569,5,0.100070348223707,0.0588235294117647
feeder,2011-05-01,b90_94,90--94.99%,4,265,7,0.0466056982061203,0.0823529411764706
feeder,2011-05-01,b95_100,95--100%,5,4852,73,0.853323953570172,0.858823529411765
feeder,2018-04-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2018-04-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2018-04-01,b85_89,85--89.99%,3,360,2,0.20293122886133,0.0625
feeder,2018-04-01,b90_94,90--94.99%,4,17,2,0.00958286358511838,0.0625
feeder,2018-04-01,b95_100,95--100%,5,1397,28,0.787485907553551,0.875
feeder,2009-03-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2009-03-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2009-03-01,b85_89,85--89.99%,3,1027,3,0.397907787679194,0.136363636363636
feeder,2009-03-01,b90_94,90--94.99%,4,514,5,0.199147617202635,0.227272727272727
feeder,2009-03-01,b95_100,95--100%,5,1040,14,0.402944595118171,0.636363636363636
feeder,2007-02-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2007-02-01,b80_84,80--84.99%,2,109,1,0.026611328125,0.037037037037037
feeder,2007-02-01,b85_89,85--89.99%,3,544,5,0.1328125,0.185185185185185
feeder,2007-02-01,b90_94,90--94.99%,4,3443,21,0.840576171875,0.777777777777778
feeder,2007-02-01,b95_100,95--100%,5,0,0,0,0
feeder,2005-06-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2005-06-01,b80_84,80--84.99%,2,100,1,0.0161264312207708,0.0104166666666667
feeder,2005-06-01,b85_89,85--89.99%,3,885,12,0.142718916303822,0.125
feeder,2005-06-01,b90_94,90--94.99%,4,5216,83,0.841154652475407,0.864583333333333
feeder,2005-06-01,b95_100,95--100%,5,0,0,0,0
feeder,2006-09-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2006-09-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2006-09-01,b85_89,85--89.99%,3,492,3,0.232514177693762,0.12
feeder,2006-09-01,b90_94,90--94.99%,4,1624,22,0.767485822306238,0.88
feeder,2006-09-01,b95_100,95--100%,5,0,0,0,0
feeder,2008-09-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2008-09-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2008-09-01,b85_89,85--89.99%,3,0,0,0,0
feeder,2008-09-01,b90_94,90--94.99%,4,680,4,0.283806343906511,0.142857142857143
feeder,2008-09-01,b95_100,95--100%,5,1716,24,0.716193656093489,0.857142857142857
feeder,2008-12-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2008-12-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2008-12-01,b85_89,85--89.99%,3,1040,3,0.415335463258786,0.157894736842105
feeder,2008-12-01,b90_94,90--94.99%,4,218,3,0.0870607028753994,0.157894736842105
feeder,2008-12-01,b95_100,95--100%,5,1246,13,0.497603833865815,0.68421052631579
feeder,2009-01-01,b70_79,70--79.99%,1,53,1,0.0223251895534962,0.0526315789473684
feeder,2009-01-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2009-01-01,b85_89,85--89.99%,3,265,4,0.111625947767481,0.210526315789474
feeder,2009-01-01,b90_94,90--94.99%,4,490,4,0.206402695871946,0.210526315789474
feeder,2009-01-01,b95_100,95--100%,5,1566,10,0.659646166807077,0.526315789473684
feeder,2009-02-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2009-02-01,b80_84,80--84.99%,2,50,1,0.0119502868068834,0.024390243902439
feeder,2009-02-01,b85_89,85--89.99%,3,433,6,0.10348948374761,0.146341463414634
feeder,2009-02-01,b90_94,90--94.99%,4,424,9,0.101338432122371,0.219512195121951
feeder,2009-02-01,b95_100,95--100%,5,3277,25,0.783221797323136,0.609756097560976
feeder,2009-04-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2009-04-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2009-04-01,b85_89,85--89.99%,3,31,1,0.0129815745393635,0.0357142857142857
feeder,2009-04-01,b90_94,90--94.99%,4,1261,11,0.528056951423786,0.392857142857143
feeder,2009-04-01,b95_100,95--100%,5,1096,16,0.458961474036851,0.571428571428571
feeder,2009-05-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2009-05-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2009-05-01,b85_89,85--89.99%,3,80,1,0.0431732325957906,0.04
feeder,2009-05-01,b90_94,90--94.99%,4,175,3,0.094441446303292,0.12
feeder,2009-05-01,b95_100,95--100%,5,1598,21,0.862385321100918,0.84
feeder,2009-09-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2009-09-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2009-09-01,b85_89,85--89.99%,3,0,0,0,0
feeder,2009-09-01,b90_94,90--94.99%,4,375,6,0.0584294172639452,0.0705882352941176
feeder,2009-09-01,b95_100,95--100%,5,6043,79,0.941570582736055,0.929411764705882
feeder,2010-01-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2010-01-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2010-01-01,b85_89,85--89.99%,3,477,3,0.116143170197224,0.0833333333333333
feeder,2010-01-01,b90_94,90--94.99%,4,1099,10,0.267591916240565,0.277777777777778
feeder,2010-01-01,b95_100,95--100%,5,2531,23,0.616264913562211,0.638888888888889
feeder,2012-12-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2012-12-01,b80_84,80--84.99%,2,1000,1,0.0663658083355455,0.0102040816326531
feeder,2012-12-01,b85_89,85--89.99%,3,237,3,0.0157286965755243,0.0306122448979592
feeder,2012-12-01,b90_94,90--94.99%,4,4650,23,0.308601008760287,0.23469387755102
feeder,2012-12-01,b95_100,95--100%,5,9181,71,0.609304486328644,0.724489795918367
feeder,2019-10-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2019-10-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2019-10-01,b85_89,85--89.99%,3,570,6,0.182985553772071,0.127659574468085
feeder,2019-10-01,b90_94,90--94.99%,4,318,5,0.102086677367576,0.106382978723404
feeder,2019-10-01,b95_100,95--100%,5,2227,36,0.714927768860353,0.765957446808511
feeder,2020-02-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2020-02-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2020-02-01,b85_89,85--89.99%,3,320,2,0.0494437577255872,0.0666666666666667
feeder,2020-02-01,b90_94,90--94.99%,4,449,6,0.0693757725587145,0.2
feeder,2020-02-01,b95_100,95--100%,5,5703,22,0.881180469715698,0.733333333333333
feeder,2020-03-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2020-03-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2020-03-01,b85_89,85--89.99%,3,77,3,0.0948275862068965,0.230769230769231
feeder,2020-03-01,b90_94,90--94.99%,4,634,7,0.780788177339901,0.538461538461538
feeder,2020-03-01,b95_100,95--100%,5,101,3,0.124384236453202,0.230769230769231
feeder,2006-03-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2006-03-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2006-03-01,b85_89,85--89.99%,3,416,1,0.0587321756317944,0.012987012987013
feeder,2006-03-01,b90_94,90--94.99%,4,6567,75,0.927149512918255,0.974025974025974
feeder,2006-03-01,b95_100,95--100%,5,100,1,0.0141183114499506,0.012987012987013
feeder,2007-05-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2007-05-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2007-05-01,b85_89,85--89.99%,3,150,1,0.0853242320819113,0.037037037037037
feeder,2007-05-01,b90_94,90--94.99%,4,1608,26,0.914675767918089,0.962962962962963
feeder,2007-05-01,b95_100,95--100%,5,0,0,0,0
feeder,2012-09-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2012-09-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2012-09-01,b85_89,85--89.99%,3,106,1,0.0230484888019135,0.0178571428571429
feeder,2012-09-01,b90_94,90--94.99%,4,692,13,0.150467492933246,0.232142857142857
feeder,2012-09-01,b95_100,95--100%,5,3801,42,0.82648401826484,0.75
feeder,2019-09-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2019-09-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2019-09-01,b85_89,85--89.99%,3,468,2,0.347438752783964,0.117647058823529
feeder,2019-09-01,b90_94,90--94.99%,4,160,3,0.118782479584261,0.176470588235294
feeder,2019-09-01,b95_100,95--100%,5,719,12,0.533778767631774,0.705882352941177
feeder,2018-11-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2018-11-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2018-11-01,b85_89,85--89.99%,3,0,0,0,0
feeder,2018-11-01,b90_94,90--94.99%,4,1179,12,0.315916398713826,0.25531914893617
feeder,2018-11-01,b95_100,95--100%,5,2553,35,0.684083601286174,0.74468085106383
feeder,2015-09-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2015-09-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2015-09-01,b85_89,85--89.99%,3,0,0,0,0
feeder,2015-09-01,b90_94,90--94.99%,4,2048,24,0.573830204539087,0.489795918367347
feeder,2015-09-01,b95_100,95--100%,5,1521,25,0.426169795460913,0.510204081632653
feeder,2020-06-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2020-06-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2020-06-01,b85_89,85--89.99%,3,50,1,0.0318066157760814,0.0333333333333333
feeder,2020-06-01,b90_94,90--94.99%,4,500,9,0.318066157760814,0.3
feeder,2020-06-01,b95_100,95--100%,5,1022,20,0.650127226463104,0.666666666666667
feeder,2009-06-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2009-06-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2009-06-01,b85_89,85--89.99%,3,0,0,0,0
feeder,2009-06-01,b90_94,90--94.99%,4,120,6,0.202702702702703,0.375
feeder,2009-06-01,b95_100,95--100%,5,472,10,0.797297297297297,0.625
feeder,2019-07-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2019-07-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2019-07-01,b85_89,85--89.99%,3,225,1,0.115089514066496,0.0384615384615385
feeder,2019-07-01,b90_94,90--94.99%,4,0,0,0,0
feeder,2019-07-01,b95_100,95--100%,5,1730,25,0.884910485933504,0.961538461538461
feeder,2006-12-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2006-12-01,b80_84,80--84.99%,2,30,1,0.0146412884333821,0.0526315789473684
feeder,2006-12-01,b85_89,85--89.99%,3,136,3,0.066373840897999,0.157894736842105
feeder,2006-12-01,b90_94,90--94.99%,4,1883,15,0.918984870668619,0.789473684210526
feeder,2006-12-01,b95_100,95--100%,5,0,0,0,0
feeder,2009-10-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2009-10-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2009-10-01,b85_89,85--89.99%,3,0,0,0,0
feeder,2009-10-01,b90_94,90--94.99%,4,103,1,0.0403288958496476,0.0357142857142857
feeder,2009-10-01,b95_100,95--100%,5,2451,27,0.959671104150352,0.964285714285714
feeder,2015-07-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2015-07-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2015-07-01,b85_89,85--89.99%,3,320,3,0.0628436763550668,0.0508474576271187
feeder,2015-07-01,b90_94,90--94.99%,4,1396,18,0.274155538098979,0.305084745762712
feeder,2015-07-01,b95_100,95--100%,5,3376,38,0.663000785545954,0.64406779661017
feeder,2019-06-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2019-06-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2019-06-01,b85_89,85--89.99%,3,0,0,0,0
feeder,2019-06-01,b90_94,90--94.99%,4,182,4,1,1
feeder,2019-06-01,b95_100,95--100%,5,0,0,0,0
feeder,2008-03-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2008-03-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2008-03-01,b85_89,85--89.99%,3,430,4,0.160988393859978,0.181818181818182
feeder,2008-03-01,b90_94,90--94.99%,4,60,1,0.0224634968176713,0.0454545454545455
feeder,2008-03-01,b95_100,95--100%,5,2181,17,0.816548109322351,0.772727272727273
feeder,2010-02-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2010-02-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2010-02-01,b85_89,85--89.99%,3,1075,2,0.348121761658031,0.0833333333333333
feeder,2010-02-01,b90_94,90--94.99%,4,280,4,0.0906735751295337,0.166666666666667
feeder,2010-02-01,b95_100,95--100%,5,1733,18,0.561204663212435,0.75
feeder,2007-06-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2007-06-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2007-06-01,b85_89,85--89.99%,3,540,2,0.309101316542645,0.105263157894737
feeder,2007-06-01,b90_94,90--94.99%,4,1207,17,0.690898683457356,0.894736842105263
feeder,2007-06-01,b95_100,95--100%,5,0,0,0,0
feeder,2019-08-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2019-08-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2019-08-01,b85_89,85--89.99%,3,0,0,0,0
feeder,2019-08-01,b90_94,90--94.99%,4,350,1,0.581395348837209,0.25
feeder,2019-08-01,b95_100,95--100%,5,252,3,0.418604651162791,0.75
feeder,2009-07-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2009-07-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2009-07-01,b85_89,85--89.99%,3,0,0,0,0
feeder,2009-07-01,b90_94,90--94.99%,4,235,3,0.0291274169558751,0.036144578313253
feeder,2009-07-01,b95_100,95--100%,5,7833,80,0.970872583044125,0.963855421686747
feeder,2020-04-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2020-04-01,b80_84,80--84.99%,2,60,1,0.0560224089635854,0.0769230769230769
feeder,2020-04-01,b85_89,85--89.99%,3,160,1,0.149393090569561,0.0769230769230769
feeder,2020-04-01,b90_94,90--94.99%,4,400,2,0.373482726423903,0.153846153846154
feeder,2020-04-01,b95_100,95--100%,5,451,9,0.421101774042951,0.692307692307692
feeder,2008-11-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2008-11-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2008-11-01,b85_89,85--89.99%,3,150,1,0.0620604054613157,0.0555555555555556
feeder,2008-11-01,b90_94,90--94.99%,4,0,0,0,0
feeder,2008-11-01,b95_100,95--100%,5,2267,17,0.937939594538684,0.944444444444444
feeder,2009-11-01,b70_79,70--79.99%,1,0,0,0,0
feeder,2009-11-01,b80_84,80--84.99%,2,0,0,0,0
feeder,2009-11-01,b85_89,85--89.99%,3,0,0,0,0
feeder,2009-11-01,b90_94,90--94.99%,4,89,1,0.0859903381642512,0.111111111111111
feeder,2009-11-01,b95_100,95--100%,5,946,8,0.914009661835749,0.888888888888889
