endorsement_id_full,policy_effective_date,cattle_type,cov_level_pct,coverage_bin,subsidy_amt,total_prem_amt,prod_prem_amt,observed_rate,statutory_rate,rate_gap
21589,2021-04-08,feeder,0.8836,b85_89,2009,8930,6921,0.224972004479283,0.45,-0.225027995520717
21883,2020-07-06,feeder,0.9982,b95_100,1347,2994,1647,0.449899799599198,0.35,0.0998997995991984
21884,2020-07-06,feeder,0.9866,b95_100,1039,2308,1269,0.450173310225303,0.35,0.100173310225303
21905,2021-06-25,feeder,0.9957,b95_100,499,1109,610,0.449954914337241,0.35,0.0999549143372408
21909,2021-06-24,feeder,0.9932,b95_100,2345,5210,2865,0.450095969289827,0.35,0.100095969289827
21910,2021-06-24,feeder,0.9932,b95_100,1864,4144,2280,0.44980694980695,0.35,0.0998069498069498
21918,2021-06-25,feeder,0.9957,b95_100,273,605,332,0.451239669421488,0.35,0.101239669421488
22172,2020-08-04,feeder,0.9979,b95_100,302,670,368,0.450746268656716,0.35,0.100746268656716
22293,2020-08-04,feeder,0.9239,b90_94,116,387,271,0.299741602067184,0.4,-0.100258397932817
22308,2020-08-04,feeder,0.9375,b90_94,256,852,596,0.300469483568075,0.4,-0.0995305164319249
22329,2021-02-25,feeder,0.9984,b95_100,2946,6547,3601,0.449977088742936,0.35,0.0999770887429357
22333,2021-06-24,feeder,0.9925,b95_100,1128,2505,1377,0.450299401197605,0.35,0.100299401197605
22334,2020-10-29,feeder,0.9953,b95_100,4933,10964,6031,0.449927033929223,0.35,0.0999270339292229
22335,2020-07-17,feeder,0.9972,b95_100,2739,6085,3346,0.45012325390304,0.35,0.10012325390304
22338,2021-06-18,feeder,0.9922,b95_100,2384,5296,2912,0.450151057401813,0.35,0.100151057401813
22339,2021-06-15,feeder,0.9942,b95_100,1565,3477,1912,0.45010066148979,0.35,0.10010066148979
22340,2021-02-25,feeder,0.9984,b95_100,2816,6257,3441,0.450055937350168,0.35,0.100055937350168
22343,2021-03-08,feeder,0.9981,b95_100,1139,2532,1393,0.449842022116904,0.35,0.0998420221169036
22344,2020-12-03,feeder,0.995,b95_100,2771,6156,3385,0.450129954515919,0.35,0.100129954515919
22345,2020-07-31,feeder,0.9907,b95_100,2741,6091,3350,0.450008208832704,0.35,0.100008208832704
22346,2021-06-22,feeder,0.9919,b95_100,1477,3283,1806,0.449893390191898,0.35,0.0998933901918977
22347,2021-02-17,feeder,0.9946,b95_100,2547,5660,3113,0.45,0.35,0.1
22348,2021-06-04,feeder,0.9968,b95_100,1661,3691,2030,0.450013546464373,0.35,0.100013546464373
22350,2020-08-11,feeder,0.999,b95_100,2222,4937,2715,0.450070893255013,0.35,0.100070893255013
22351,2021-04-01,feeder,1,b95_100,1202,2671,1469,0.450018719580681,0.35,0.100018719580681
22427,2020-09-03,feeder,0.9435,b90_94,158,525,367,0.300952380952381,0.4,-0.0990476190476191
22428,2020-09-03,feeder,0.9435,b90_94,245,816,571,0.300245098039216,0.4,-0.0997549019607843
22448,2020-08-31,fed,0.8891,b85_89,0,654,654,0,0.45,-0.45
22451,2020-08-28,fed,0.9465,b90_94,0,1492,1492,0,0.4,-0.4
22489,2021-04-14,feeder,0.9955,b95_100,300,666,366,0.450450450450451,0.35,0.10045045045045
22908,2021-05-24,feeder,0.9992,b95_100,1412,3137,1725,0.45011157156519,0.35,0.10011157156519
23296,2022-03-04,fed,0.8771,b85_89,930,1692,762,0.549645390070922,0.45,0.0996453900709219
23299,2022-02-10,fed,0.9102,b90_94,706,1412,706,0.5,0.4,0.1
23306,2022-04-20,feeder,0.9192,b90_94,504,1715,1211,0.293877551020408,0.4,-0.106122448979592
23307,2022-04-20,feeder,0.9192,b90_94,436,1453,1017,0.30006882312457,0.4,-0.0999311768754302
23480,2021-11-04,feeder,0.9288,b90_94,2079,4157,2078,0.50012027904739,0.4,0.10012027904739
23481,2022-02-10,feeder,0.9381,b90_94,2016,4032,2016,0.5,0.4,0.1
23483,2022-02-25,feeder,0.94,b90_94,2310,4621,2311,0.499891798312054,0.4,0.0998917983120536
23485,2022-02-10,feeder,0.9381,b90_94,1610,3220,1610,0.5,0.4,0.1
23486,2022-02-25,feeder,0.9499,b90_94,2096,4193,2097,0.499880753637014,0.4,0.099880753637014
23488,2022-03-04,feeder,0.9253,b90_94,3120,6239,3119,0.500080141048245,0.4,0.100080141048245
23490,2021-10-28,feeder,0.9136,b90_94,1211,2422,1211,0.5,0.4,0.1
23491,2021-10-28,feeder,0.9392,b90_94,708,1415,707,0.500353356890459,0.4,0.100353356890459
23492,2022-02-10,feeder,0.9092,b90_94,865,1730,865,0.5,0.4,0.1
23493,2021-10-28,feeder,0.9392,b90_94,885,1771,886,0.499717673630717,0.4,0.0997176736307171
23495,2022-02-25,feeder,0.9499,b90_94,2275,4550,2275,0.5,0.4,0.1
23496,2022-02-10,feeder,0.9092,b90_94,690,1381,691,0.499637943519189,0.4,0.099637943519189
23497,2022-03-04,feeder,0.9253,b90_94,3385,6770,3385,0.5,0.4,0.1
23498,2022-02-25,feeder,0.94,b90_94,2130,4259,2129,0.500117398450341,0.4,0.10011739845034
23500,2021-11-04,feeder,0.9289,b90_94,1932,3864,1932,0.5,0.4,0.1
23501,2021-10-28,feeder,0.9136,b90_94,967,1934,967,0.5,0.4,0.1
23521,2021-10-28,feeder,0.99,b95_100,297,659,362,0.450682852807284,0.35,0.100682852807284
23531,2022-02-24,feeder,0.9898,b95_100,356,790,434,0.450632911392405,0.35,0.100632911392405
23538,2021-12-30,feeder,0.9892,b95_100,769,1735,966,0.443227665706052,0.35,0.0932276657060519
23558,2021-12-09,fed,0.9876,b95_100,2403,5341,2938,0.44991574611496,0.35,0.0999157461149598
23625,2022-06-09,feeder,0.9922,b95_100,0,2827,2827,0,0.35,-0.35
23629,2022-03-11,feeder,0.9901,b95_100,5904,13121,7217,0.449965703833549,0.35,0.0999657038335493
23632,2022-03-15,feeder,0.997,b95_100,2088,4640,2552,0.45,0.35,0.1
23637,2022-03-31,feeder,0.9996,b95_100,3810,8465,4655,0.450088600118134,0.35,0.100088600118134
23649,2021-07-22,feeder,0.9892,b95_100,363,807,444,0.449814126394052,0.35,0.0998141263940521
23657,2021-07-22,feeder,0.9892,b95_100,2011,4973,2962,0.40438367182787,0.35,0.0543836718278705
23718,2021-12-08,feeder,0.9985,b95_100,115,255,140,0.450980392156863,0.35,0.100980392156863
23719,2022-02-22,feeder,0.9723,b95_100,95,211,116,0.450236966824645,0.35,0.100236966824645
23755,2022-03-30,feeder,0.9997,b95_100,0,3602,3602,0,0.35,-0.35
23762,2022-03-04,fed,0.9664,b95_100,817,2045,1228,0.399511002444988,0.35,0.0495110024449878
23764,2022-03-04,fed,0.9456,b90_94,2094,4653,2559,0.45003223726628,0.4,0.0500322372662798
23782,2022-01-27,fed,0.995,b95_100,971,2428,1457,0.3999176276771,0.35,0.0499176276771005
24032,2022-04-22,fed,0.9914,b95_100,6228,13841,7613,0.449967487898273,0.35,0.0999674878982733
24034,2021-08-24,fed,0.9991,b95_100,4425,9834,5409,0.449969493593655,0.35,0.0999694935936547
24035,2021-09-02,fed,0.9875,b95_100,2152,4784,2632,0.449832775919732,0.35,0.0998327759197324
24241,2021-10-21,feeder,0.9994,b95_100,3519,7820,4301,0.45,0.35,0.1
24244,2021-10-12,feeder,0.9913,b95_100,2339,5196,2857,0.450153964588145,0.35,0.100153964588145
24263,2021-09-29,feeder,0.9963,b95_100,0,313,313,0,0.35,-0.35
24266,2021-09-29,feeder,0.9963,b95_100,0,376,376,0,0.35,-0.35
24314,2022-05-31,feeder,0.9959,b95_100,2655,5900,3245,0.45,0.35,0.1
24315,2022-01-25,feeder,0.9811,b95_100,392,871,479,0.450057405281286,0.35,0.100057405281286
24318,2022-01-11,feeder,0.9868,b95_100,1324,2942,1618,0.450033990482665,0.35,0.100033990482665
24333,2021-12-29,fed,0.9618,b95_100,638,1418,780,0.449929478138223,0.35,0.0999294781382229
24339,2021-10-05,fed,0.969,b95_100,1280,2846,1566,0.44975404075896,0.35,0.0997540407589599
24469,2021-12-01,feeder,0.9974,b95_100,2795,6212,3417,0.449935608499678,0.35,0.0999356084996781
24475,2021-08-30,feeder,0.9923,b95_100,1502,3336,1834,0.450239808153477,0.35,0.100239808153477
24486,2021-09-01,feeder,0.9994,b95_100,1347,2993,1646,0.450050116939526,0.35,0.100050116939526
24488,2021-08-02,feeder,0.9887,b95_100,1549,3442,1893,0.450029052876235,0.35,0.100029052876235
24491,2021-09-14,feeder,0.9991,b95_100,1508,3350,1842,0.450149253731343,0.35,0.100149253731343
24504,2022-02-16,feeder,0.9969,b95_100,1114,2475,1361,0.45010101010101,0.35,0.10010101010101
24539,2022-06-06,feeder,0.9958,b95_100,4194,10486,6292,0.399961853900439,0.35,0.0499618539004387
24540,2021-08-02,feeder,0.9887,b95_100,1449,3221,1772,0.449860291834834,0.35,0.0998602918348339
24547,2022-02-02,fed,0.9886,b95_100,625,1389,764,0.44996400287977,0.35,0.0999640028797696
24555,2022-05-03,fed,0.9903,b95_100,998,2218,1220,0.449954914337241,0.35,0.0999549143372408
24569,2021-12-22,fed,0.993,b95_100,1575,3500,1925,0.45,0.35,0.1
24578,2021-08-23,fed,0.9602,b95_100,380,846,466,0.449172576832151,0.35,0.0991725768321513
24584,2021-09-01,fed,0.9469,b90_94,610,1220,610,0.5,0.4,0.1
24590,2022-04-13,fed,0.9953,b95_100,568,1263,695,0.44972288202692,0.35,0.09972288202692
24594,2021-08-16,fed,0.949,b90_94,858,1714,856,0.500583430571762,0.4,0.100583430571762
24714,2022-05-16,feeder,0.9997,b95_100,1480,3288,1808,0.450121654501217,0.35,0.100121654501217
25073,2022-03-23,feeder,0.9936,b95_100,1968,4373,2405,0.450034301394923,0.35,0.100034301394923
25087,2022-03-21,feeder,0.9143,b90_94,400,799,399,0.500625782227785,0.4,0.100625782227785
25182,2021-11-18,feeder,0.9905,b95_100,3030,7854,4824,0.385790679908327,0.35,0.035790679908327
25184,2021-12-30,feeder,0.9892,b95_100,1246,2790,1544,0.446594982078853,0.35,0.0965949820788531
25196,2021-11-19,feeder,0.9943,b95_100,0,5548,5548,0,0.35,-0.35
25201,2021-11-04,feeder,0.9917,b95_100,856,1902,1046,0.450052576235542,0.35,0.100052576235542
25204,2021-12-30,feeder,0.9892,b95_100,653,1492,839,0.437667560321716,0.35,0.0876675603217159
25212,2022-03-31,feeder,0.9911,b95_100,1061,2654,1593,0.399773926149209,0.35,0.0497739261492088
25223,2021-12-02,feeder,0.9947,b95_100,1533,4078,2545,0.37591956841589,0.35,0.0259195684158902
25366,2022-05-20,feeder,0.9883,b95_100,0,2460,2460,0,0.35,-0.35
25378,2022-05-20,feeder,0.97,b95_100,0,2329,2329,0,0.35,-0.35
25401,2022-05-12,feeder,0.9426,b90_94,0,1771,1771,0,0.4,-0.4
25512,2021-07-12,feeder,0.9986,b95_100,366,813,447,0.450184501845019,0.35,0.100184501845018
25515,2021-07-12,feeder,0.9986,b95_100,423,940,517,0.45,0.35,0.1
25638,2021-12-02,feeder,0.9947,b95_100,3995,8877,4882,0.450039427734595,0.35,0.100039427734595
25668,2021-12-30,feeder,0.9892,b95_100,1425,3166,1741,0.450094756790903,0.35,0.100094756790903
25688,2021-11-01,feeder,0.9335,b90_94,647,1543,896,0.419313026571614,0.4,0.0193130265716137
25697,2022-03-31,feeder,0.9911,b95_100,576,1281,705,0.449648711943794,0.35,0.0996487119437939
25698,2021-11-30,feeder,0.9176,b90_94,405,811,406,0.499383477188656,0.4,0.099383477188656
25706,2022-06-09,feeder,0.9583,b95_100,171,426,255,0.401408450704225,0.35,0.0514084507042254
25712,2022-06-09,feeder,0.9583,b95_100,126,316,190,0.39873417721519,0.35,0.0487341772151899
25786,2022-02-24,feeder,0.9898,b95_100,217,483,266,0.449275362318841,0.35,0.0992753623188406
25792,2022-04-28,feeder,0.9977,b95_100,1035,2300,1265,0.45,0.35,0.1
25795,2022-05-26,feeder,0.996,b95_100,363,805,442,0.450931677018634,0.35,0.100931677018634
25796,2022-05-26,feeder,0.996,b95_100,822,1827,1005,0.44991789819376,0.35,0.0999178981937603
25799,2022-04-28,feeder,0.9977,b95_100,1359,3021,1662,0.449851042701092,0.35,0.0998510427010924
25800,2022-01-27,feeder,0.9922,b95_100,1412,3138,1726,0.449968132568515,0.35,0.099968132568515
25864,2021-12-02,feeder,0.9981,b95_100,3227,8068,4841,0.399975210708974,0.35,0.0499752107089738
25876,2022-03-02,feeder,0.997,b95_100,2848,7118,4270,0.400112391121101,0.35,0.0501123911211014
25901,2022-04-19,feeder,0.9947,b95_100,1529,3398,1869,0.449970570924073,0.35,0.099970570924073
25902,2021-10-28,feeder,0.99,b95_100,171,381,210,0.448818897637795,0.35,0.0988188976377953
25903,2022-01-27,feeder,0.9922,b95_100,1304,2898,1594,0.449965493443754,0.35,0.0999654934437543
25904,2021-10-28,feeder,0.99,b95_100,309,685,376,0.451094890510949,0.35,0.101094890510949
25905,2021-09-02,feeder,0.9909,b95_100,1450,3223,1773,0.449891405522805,0.35,0.0998914055228049
25916,2022-06-30,feeder,0.9978,b95_100,769,1709,940,0.449970743124634,0.35,0.0999707431246343
25917,2021-07-26,feeder,0.9948,b95_100,580,1288,708,0.450310559006211,0.35,0.100310559006211
25961,2021-07-22,feeder,0.9892,b95_100,2372,5270,2898,0.450094876660342,0.35,0.100094876660342
25967,2022-02-16,fed,0.9982,b95_100,27,61,34,0.442622950819672,0.35,0.0926229508196722
26102,2022-04-18,feeder,0.9914,b95_100,894,1985,1091,0.450377833753149,0.35,0.100377833753149
26505,2021-12-01,feeder,0.9887,b95_100,935,2078,1143,0.44995187680462,0.35,0.0999518768046199
26506,2021-12-01,feeder,0.9887,b95_100,696,1546,850,0.45019404915912,0.35,0.10019404915912
26641,2022-06-30,feeder,0.9987,b95_100,0,4953,4953,0,0.35,-0.35
26928,2022-01-20,feeder,0.9993,b95_100,0,7799,7799,0,0.35,-0.35
27059,2021-08-30,feeder,0.9906,b95_100,352,880,528,0.4,0.35,0.05
27120,2022-01-20,feeder,0.9993,b95_100,0,2330,2330,0,0.35,-0.35
27127,2022-02-24,feeder,0.9942,b95_100,0,7567,7567,0,0.35,-0.35
27132,2022-01-20,feeder,0.9993,b95_100,0,3146,3146,0,0.35,-0.35
27208,2022-04-07,feeder,0.9631,b95_100,960,2133,1173,0.450070323488045,0.35,0.100070323488045
27234,2022-02-11,feeder,0.9848,b95_100,1378,3064,1686,0.449738903394256,0.35,0.0997389033942559
27249,2021-11-29,feeder,0.9847,b95_100,796,1768,972,0.450226244343891,0.35,0.100226244343891
27476,2022-02-02,feeder,0.9895,b95_100,135,299,164,0.451505016722408,0.35,0.101505016722408
27495,2022-05-06,feeder,0.9916,b95_100,1467,3261,1794,0.449862005519779,0.35,0.0998620055197792
27544,2022-03-09,feeder,0.9993,b95_100,880,2399,1519,0.366819508128387,0.35,0.0168195081283868
27549,2021-11-26,feeder,0.9889,b95_100,1065,2365,1300,0.450317124735729,0.35,0.100317124735729
27551,2022-02-17,feeder,0.9988,b95_100,280,622,342,0.45016077170418,0.35,0.10016077170418
27556,2022-02-18,feeder,0.9996,b95_100,841,1869,1028,0.449973247726057,0.35,0.0999732477260568
27560,2021-11-01,feeder,0.9936,b95_100,3634,8072,4438,0.450198216055501,0.35,0.100198216055501
27563,2021-11-26,feeder,0.9889,b95_100,166,368,202,0.451086956521739,0.35,0.101086956521739
27582,2022-02-17,feeder,0.9692,b95_100,3156,7010,3854,0.450213980028531,0.35,0.100213980028531
27584,2022-04-22,feeder,0.9902,b95_100,140,310,170,0.451612903225806,0.35,0.101612903225806
27591,2021-11-01,feeder,0.9977,b95_100,4156,9232,5076,0.450173310225303,0.35,0.100173310225303
27592,2022-02-07,feeder,0.9919,b95_100,415,924,509,0.449134199134199,0.35,0.0991341991341991
27644,2021-08-24,feeder,0.9997,b95_100,881,2217,1336,0.397383852052323,0.35,0.047383852052323
27794,2022-01-28,fed,0.9933,b95_100,0,4441,4441,0,0.35,-0.35
27799,2022-01-28,fed,0.9932,b95_100,0,1184,1184,0,0.35,-0.35
27816,2021-07-28,fed,0.971,b95_100,721,1602,881,0.450062421972534,0.35,0.100062421972534
27826,2021-12-16,fed,0.9961,b95_100,1089,2420,1331,0.45,0.35,0.1
27891,2022-06-16,feeder,0.9973,b95_100,432,960,528,0.45,0.35,0.1
27897,2022-06-16,feeder,0.9973,b95_100,476,1056,580,0.450757575757576,0.35,0.100757575757576
27939,2021-10-12,feeder,0.9952,b95_100,153,523,370,0.292543021032505,0.35,-0.0574569789674952
27941,2021-10-12,feeder,0.9952,b95_100,222,713,491,0.311360448807854,0.35,-0.0386395511921458
27946,2022-02-11,feeder,0.9962,b95_100,5683,14958,9275,0.379930471988234,0.35,0.0299304719882337
27949,2021-10-22,feeder,0.9981,b95_100,5043,13276,8233,0.379858391081651,0.35,0.0298583910816511
27952,2021-10-15,feeder,0.998,b95_100,3056,8041,4985,0.380052232309414,0.35,0.0300522323094143
27966,2022-01-21,feeder,0.9923,b95_100,4057,10669,6612,0.38026056800075,0.35,0.0302605680007498
27971,2022-02-25,feeder,0.9949,b95_100,1021,2691,1670,0.379412857673727,0.35,0.0294128576737273
27972,2022-03-04,feeder,0.9872,b95_100,859,2018,1159,0.425668979187314,0.35,0.0756689791873142
27974,2021-11-03,feeder,0.999,b95_100,1723,4531,2808,0.380269256234827,0.35,0.0302692562348268
28018,2021-12-30,feeder,0.9992,b95_100,330,732,402,0.450819672131148,0.35,0.100819672131148
28087,2022-01-20,feeder,1,b95_100,601,1335,734,0.450187265917603,0.35,0.100187265917603
28122,2022-06-09,feeder,0.9992,b95_100,786,1745,959,0.450429799426934,0.35,0.100429799426934
28125,2022-01-20,feeder,1,b95_100,1117,2484,1367,0.449677938808374,0.35,0.0996779388083736
28126,2022-06-09,feeder,0.9992,b95_100,818,1818,1000,0.44994499449945,0.35,0.09994499449945
28131,2022-06-21,feeder,0.9946,b95_100,261,579,318,0.450777202072539,0.35,0.100777202072539
28132,2022-06-29,feeder,0.9977,b95_100,0,170,170,0,0.35,-0.35
28134,2022-06-29,feeder,0.9977,b95_100,0,187,187,0,0.35,-0.35
28138,2022-01-25,feeder,0.9439,b90_94,381,762,381,0.5,0.4,0.1
28139,2022-06-21,feeder,0.9946,b95_100,158,351,193,0.45014245014245,0.35,0.10014245014245
28229,2022-03-10,feeder,0.9912,b95_100,0,47,47,0,0.35,-0.35
28259,2022-06-02,feeder,0.9916,b95_100,1029,2287,1258,0.44993441189331,0.35,0.09993441189331
28292,2022-06-03,feeder,0.9984,b95_100,892,1983,1091,0.449823499747857,0.35,0.0998234997478568
28456,2021-12-29,feeder,1,b95_100,1103,2450,1347,0.450204081632653,0.35,0.100204081632653
28602,2021-12-02,feeder,0.9981,b95_100,1801,4004,2203,0.4498001998002,0.35,0.0998001998001998
28619,2022-02-23,fed,0.9995,b95_100,2563,5695,3132,0.450043898156277,0.35,0.100043898156277
28673,2021-11-23,feeder,0.9999,b95_100,3522,8808,5286,0.399863760217984,0.35,0.0498637602179837
28675,2021-11-23,feeder,0.9998,b95_100,1865,4664,2799,0.399871355060034,0.35,0.0498713550600343
28677,2021-11-29,feeder,0.9966,b95_100,821,2052,1231,0.40009746588694,0.35,0.0500974658869396
28679,2022-04-22,feeder,0.9912,b95_100,570,1267,697,0.449881610102605,0.35,0.0998816101026046
28685,2022-04-22,feeder,0.9912,b95_100,813,1807,994,0.449916989485335,0.35,0.0999169894853348
28907,2022-04-20,feeder,0.9967,b95_100,3480,7733,4253,0.450019397387818,0.35,0.100019397387818
29028,2022-03-03,feeder,0.9959,b95_100,11441,29277,17836,0.390784574922294,0.35,0.040784574922294
29029,2022-01-21,feeder,0.9993,b95_100,21633,56326,34693,0.384067748464297,0.35,0.0340677484642972
29031,2022-05-10,feeder,0.9945,b95_100,5665,12588,6923,0.450031776294884,0.35,0.100031776294884
29037,2021-09-24,feeder,0.99,b95_100,1222,2715,1493,0.450092081031308,0.35,0.100092081031308
29041,2022-03-16,feeder,0.9978,b95_100,17177,42111,24934,0.40789817387381,0.35,0.0578981738738097
29042,2022-03-01,feeder,0.9995,b95_100,9562,24469,14907,0.390780170828395,0.35,0.0407801708283951
29043,2022-03-03,feeder,0.9959,b95_100,50621,140599,89978,0.360038122604002,0.35,0.0100381226040015
29045,2022-02-23,feeder,0.9904,b95_100,16651,45281,28630,0.367725977783176,0.35,0.0177259777831762
29046,2022-01-03,feeder,0.9972,b95_100,21150,52281,31131,0.404544672060596,0.35,0.0545446720605957
29058,2022-05-10,feeder,0.9892,b95_100,6542,14536,7994,0.450055035773253,0.35,0.100055035773253
29069,2022-03-16,feeder,0.9978,b95_100,14512,35574,21062,0.407938381964356,0.35,0.057938381964356
29073,2021-09-24,feeder,0.99,b95_100,2259,5021,2762,0.44991037641904,0.35,0.09991037641904
29082,2022-01-03,feeder,0.9972,b95_100,17655,43554,25899,0.405358864857418,0.35,0.0553588648574184
29086,2022-03-01,feeder,0.9996,b95_100,11162,28620,17458,0.390006988120196,0.35,0.0400069881201957
29090,2022-02-23,feeder,0.9989,b95_100,15877,37615,21738,0.422092250432009,0.35,0.0720922504320085
29091,2022-04-22,feeder,0.9949,b95_100,4072,9049,4977,0.449994474527572,0.35,0.0999944745275721
29095,2022-02-23,feeder,0.9904,b95_100,17149,46287,29138,0.370492794953227,0.35,0.0204927949532266
29097,2022-02-23,feeder,0.9989,b95_100,36888,96228,59340,0.383339568524754,0.35,0.0333395685247537
29101,2021-12-16,feeder,0.998,b95_100,16507,41186,24679,0.400791531102802,0.35,0.0507915311028019
29117,2021-09-24,feeder,0.9899,b95_100,1026,2281,1255,0.449802718106094,0.35,0.0998027181060939
29118,2022-03-03,feeder,0.9957,b95_100,5147,11436,6289,0.450069954529556,0.35,0.100069954529556
29157,2021-09-24,feeder,0.9899,b95_100,1110,2467,1357,0.449939197405756,0.35,0.099939197405756
29163,2022-04-22,feeder,0.9949,b95_100,4427,9836,5409,0.450081333875559,0.35,0.100081333875559
29165,2022-04-04,feeder,0.9964,b95_100,6412,14248,7836,0.450028074115665,0.35,0.100028074115665
29166,2022-04-22,feeder,0.9949,b95_100,4816,10704,5888,0.449925261584454,0.35,0.0999252615844544
29171,2022-05-10,feeder,0.9892,b95_100,5530,12289,6759,0.449995931320693,0.35,0.0999959313206933
29176,2022-04-04,feeder,0.9964,b95_100,5421,12046,6625,0.450024904532625,0.35,0.100024904532625
29177,2022-05-10,feeder,0.9946,b95_100,4789,10643,5854,0.449967114535375,0.35,0.0999671145353754
29180,2021-12-16,feeder,0.998,b95_100,13944,34787,20843,0.400839394026504,0.35,0.0508393940265042
29188,2022-04-22,feeder,0.9949,b95_100,7333,17627,10294,0.416009530833381,0.35,0.0660095308333806
29193,2022-03-03,feeder,0.9957,b95_100,4351,9669,5318,0.449994828834419,0.35,0.0999948288344193
29284,2021-09-01,feeder,0.9994,b95_100,1190,4325,3135,0.27514450867052,0.35,-0.0748554913294798
29415,2021-08-10,feeder,0.9924,b95_100,639,1421,782,0.449683321604504,0.35,0.0996833216045039
29418,2021-08-10,feeder,0.9924,b95_100,518,1152,634,0.449652777777778,0.35,0.0996527777777778
29475,2022-01-03,feeder,0.8975,b85_89,991,1802,811,0.549944506104329,0.45,0.0999445061043285
29572,2022-05-02,feeder,0.9986,b95_100,397,884,487,0.449095022624434,0.35,0.0990950226244344
29575,2022-05-02,feeder,0.9986,b95_100,473,1051,578,0.450047573739296,0.35,0.100047573739296
29659,2022-05-03,fed,0.951,b95_100,3992,8871,4879,0.450005636343141,0.35,0.100005636343141
29737,2022-02-25,feeder,0.9632,b95_100,0,1070,1070,0,0.35,-0.35
30039,2022-01-13,feeder,0.9618,b95_100,1385,3078,1693,0.44996751137102,0.35,0.0999675113710202
30058,2021-08-03,feeder,0.9968,b95_100,5999,15710,9711,0.381858688733291,0.35,0.0318586887332909
30068,2021-11-19,feeder,0.9549,b95_100,0,1825,1825,0,0.35,-0.35
30090,2022-01-25,feeder,0.9693,b95_100,926,2058,1132,0.449951409135083,0.35,0.0999514091350826
30096,2022-02-14,feeder,0.9569,b95_100,674,1496,822,0.450534759358289,0.35,0.100534759358289
30130,2021-08-09,feeder,0.9934,b95_100,1047,2325,1278,0.450322580645161,0.35,0.100322580645161
30164,2021-12-23,feeder,0.9893,b95_100,2996,6658,3662,0.449984980474617,0.35,0.099984980474617
